datetime,open,high,low,close,volume
2024-01-06 05:30:00,44145.12,44214.42,43906.19,43970.64,1737.10324
2024-01-06 07:30:00,43970.65,44018.57,43812.5,43931.1,1386.35869
2024-01-06 09:30:00,43931.1,43971.1,43588.0,43698.72,1597.01755
2024-01-06 11:30:00,43698.72,43700.34,43397.05,43653.2,2645.78001
2024-01-06 13:30:00,43653.2,43756.0,43551.28,43651.9,1375.7464
2024-01-06 15:30:00,43651.9,43771.1,43584.0,43671.96,1073.80357
2024-01-06 17:30:00,43671.97,43750.0,43527.27,43704.07,1004.85925
2024-01-06 19:30:00,43704.08,43920.08,43703.41,43867.17,1605.27913
2024-01-06 21:30:00,43867.17,44000.0,43828.5,43963.72,1381.21668
2024-01-06 23:30:00,43963.73,44148.58,43830.88,43906.36,1590.02764
2024-01-07 01:30:00,43906.35,43961.33,43611.19,43889.43,1310.53263
2024-01-07 03:30:00,43889.43,43980.0,43732.5,43968.32,1127.33665
2024-01-07 05:30:00,43968.32,44259.29,43915.56,43967.72,2027.63376
2024-01-07 07:30:00,43967.71,44089.1,43833.4,43940.41,1369.80401
2024-01-07 09:30:00,43940.41,44067.84,43843.52,43885.47,1065.03356
2024-01-07 11:30:00,43885.48,44100.0,43858.0,44080.0,1282.08431
2024-01-07 13:30:00,44080.0,44167.81,43880.65,43938.9,1611.67516
2024-01-07 15:30:00,43938.9,44118.19,43906.91,44061.1,1412.05985
2024-01-07 17:30:00,44061.1,44449.98,43969.62,44409.31,2872.1144
2024-01-07 19:30:00,44409.31,44480.59,43945.15,44047.57,3100.87471
2024-01-07 21:30:00,44047.57,44185.0,43700.0,44064.84,2483.93459
2024-01-07 23:30:00,44064.83,44262.53,44035.25,44244.77,1106.95687
2024-01-08 01:30:00,44244.77,44269.92,44110.45,44231.53,1079.22219
2024-01-08 03:30:00,44231.53,44231.54,43572.09,43929.02,3612.45739
2024-01-08 05:30:00,43929.01,43986.0,43610.25,43713.06,2824.0558
2024-01-08 07:30:00,43713.07,43800.07,43175.0,43518.2,4547.93518
2024-01-08 09:30:00,43518.2,43650.0,43430.79,43641.74,2249.29139
2024-01-08 11:30:00,43641.74,44341.8,43584.87,43974.55,4908.14082
2024-01-08 13:30:00,43974.55,44069.41,43641.73,43720.46,1953.92395
2024-01-08 15:30:00,43720.45,44688.0,43689.26,44635.99,4682.34372
2024-01-08 17:30:00,44636.0,45200.0,44350.0,44911.58,10840.87446
2024-01-08 19:30:00,44911.58,45333.0,44667.22,44963.04,6371.66432
2024-01-08 21:30:00,44963.04,45668.88,44793.97,45648.0,6825.97227
2024-01-08 23:30:00,45648.01,47248.99,45648.0,46979.35,17637.00505
2024-01-09 01:30:00,46979.36,47207.16,46653.84,47071.41,6235.68396
2024-01-09 03:30:00,47071.41,47120.0,46799.18,46951.04,3737.68497
2024-01-09 05:30:00,46951.04,47150.0,46230.0,46556.62,7033.76335
2024-01-09 07:30:00,46556.62,46974.42,46483.83,46926.96,3068.36596
2024-01-09 09:30:00,46926.96,46940.0,46599.43,46714.67,2579.98695
2024-01-09 11:30:00,46714.66,46931.7,46665.84,46825.51,2127.42286
2024-01-09 13:30:00,46825.52,46874.94,46407.9,46491.99,2902.70951
2024-01-09 15:30:00,46491.99,46680.0,46381.1,46615.99,3116.1254
2024-01-09 17:30:00,46616.0,47051.21,45450.0,46834.0,9458.13425
2024-01-09 19:30:00,46834.01,47010.0,46429.31,46868.09,6353.68933
2024-01-09 21:30:00,46868.08,46975.0,46632.01,46715.99,3694.95165
2024-01-09 23:30:00,46716.0,46890.0,46500.0,46876.01,3615.53134
2024-01-10 01:30:00,46876.0,47972.0,44748.67,45439.44,18455.29322
2024-01-10 03:30:00,45439.44,46261.09,45295.19,46110.0,7521.69235
2024-01-10 05:30:00,46110.0,46249.14,45622.0,45929.3,4853.28632
2024-01-10 07:30:00,45929.3,46211.95,45882.41,46117.1,2111.23997
2024-01-10 09:30:00,46117.1,46186.0,45890.58,45975.99,2214.0872
2024-01-10 11:30:00,45975.99,46065.85,45734.56,45757.98,2227.21414
2024-01-10 13:30:00,45757.98,45861.1,45320.53,45661.42,4905.51908
2024-01-10 15:30:00,45661.43,45731.1,45000.0,45515.89,3465.59378
2024-01-10 17:30:00,45515.88,45662.01,44300.36,45118.01,10058.93113
2024-01-10 19:30:00,45118.0,45630.7,44800.0,45546.4,7460.41885
2024-01-10 21:30:00,45546.39,46449.0,45173.97,46401.89,8949.10829
2024-01-10 23:30:00,46401.88,46666.0,45840.0,46489.18,8859.40383
2024-01-11 01:30:00,46489.19,46504.92,44800.0,45946.0,18817.25696
2024-01-11 03:30:00,45946.0,47695.93,45760.45,46653.99,15989.35248
2024-01-11 05:30:00,46654.0,46750.0,46296.46,46506.94,4631.99266
2024-01-11 07:30:00,46506.93,46622.39,46200.0,46502.16,3332.92234
2024-01-11 09:30:00,46502.17,46507.08,45896.23,46070.0,3798.29759
2024-01-11 11:30:00,46070.0,46166.99,45618.1,46101.4,3753.57576
2024-01-11 13:30:00,46101.4,46354.0,46052.0,46220.12,2809.7181
2024-01-11 15:30:00,46220.12,47150.0,46210.0,47060.0,5728.76744
2024-01-11 17:30:00,47059.99,47464.87,46762.86,47325.2,7582.16945
2024-01-11 19:30:00,47325.21,48969.48,46463.19,46783.78,28736.63589
2024-01-11 21:30:00,46783.77,47022.07,45606.06,46497.14,14851.27609
2024-01-11 23:30:00,46497.14,46735.29,46259.09,46692.3,4320.98981
2024-01-12 01:30:00,46692.29,46975.0,46120.0,46156.01,6028.73026
2024-01-12 03:30:00,46156.0,46491.93,46084.69,46339.16,1895.25421
2024-01-12 05:30:00,46339.16,46515.53,45898.0,46135.48,3174.29786
2024-01-12 07:30:00,46135.48,46250.0,45922.01,45994.0,2203.14215
2024-01-12 09:30:00,45994.01,46209.98,45858.0,46194.01,2519.39686
2024-01-12 11:30:00,46194.01,46366.0,45742.49,46008.19,3246.87185
2024-01-12 13:30:00,46008.19,46076.34,45537.37,45925.92,3529.0664
2024-01-12 15:30:00,45925.93,46267.0,45841.1,45954.35,3509.63926
2024-01-12 17:30:00,45954.35,46109.0,45573.44,45779.02,4007.832
2024-01-12 19:30:00,45779.02,45904.66,44333.44,44462.01,15188.38455
2024-01-12 21:30:00,44462.0,44675.88,43212.0,43803.99,19059.29887
2024-01-12 23:30:00,43803.98,43925.23,43250.0,43472.55,7328.74145
2024-01-13 01:30:00,43472.56,43981.1,43213.73,43449.0,7900.46499
2024-01-13 03:30:00,43450.01,43458.0,41500.0,42782.73,14660.80083
2024-01-13 05:30:00,42782.74,42997.29,42514.89,42673.83,5843.66371
2024-01-13 07:30:00,42673.83,42853.75,42436.12,42609.94,4101.87058
2024-01-13 09:30:00,42609.94,43138.0,42555.84,43101.09,3186.06858
2024-01-13 11:30:00,43101.09,43254.03,42950.64,43102.97,3051.75364
2024-01-13 13:30:00,43102.97,43254.96,42819.31,42923.21,2839.61394
2024-01-13 15:30:00,42923.2,42923.21,42509.11,42624.0,4122.6865
2024-01-13 17:30:00,42624.01,42791.1,42505.0,42739.14,2419.54967
2024-01-13 19:30:00,42739.15,43257.0,42640.01,43154.48,3643.80658
2024-01-13 21:30:00,43154.48,43185.0,42769.38,42898.33,2643.18424
2024-01-13 23:30:00,42898.95,42996.64,42724.39,42786.25,1538.65901
2024-01-14 01:30:00,42786.25,42976.15,42699.52,42963.44,1512.59031
2024-01-14 03:30:00,42963.45,43040.01,42800.3,42847.99,1215.02788
2024-01-14 05:30:00,42847.99,42890.23,42664.0,42769.19,1543.24734
2024-01-14 07:30:00,42769.18,42829.33,42643.98,42681.82,1225.92579
2024-01-14 09:30:00,42681.82,42815.17,42562.56,42749.99,1211.20882
2024-01-14 11:30:00,42749.99,43060.0,42749.99,43011.44,1825.54442
2024-01-14 13:30:00,43011.44,43079.0,42818.34,43052.41,1345.60783
2024-01-14 15:30:00,43052.41,43066.56,42759.34,42829.99,1539.66886
2024-01-14 17:30:00,42829.99,42921.1,42710.0,42891.69,1615.28521
2024-01-14 19:30:00,42891.68,43005.25,42790.0,42904.38,2020.58093
2024-01-14 21:30:00,42904.39,43010.84,42856.72,42973.27,1948.67223
2024-01-14 23:30:00,42973.27,43003.99,42632.59,42660.0,2075.69597
2024-01-15 01:30:00,42660.0,42745.98,42000.0,42554.89,6125.68601
2024-01-15 03:30:00,42554.89,42649.0,41720.0,41732.35,5751.28553
2024-01-15 05:30:00,41732.35,42398.73,41718.05,42275.18,3838.16323
2024-01-15 07:30:00,42275.17,42640.0,42194.12,42565.99,1990.13448
2024-01-15 09:30:00,42565.99,42824.68,42499.01,42739.85,2304.31968
2024-01-15 11:30:00,42739.85,42797.06,42513.14,42714.78,2079.19771
2024-01-15 13:30:00,42714.78,42775.0,42585.86,42750.88,2048.7473
2024-01-15 15:30:00,42750.89,42761.1,42540.0,42697.99,1763.77595
2024-01-15 17:30:00,42698.0,42958.03,42570.0,42852.54,2830.3434
2024-01-15 19:30:00,42852.55,42868.53,42163.32,42278.99,5765.39148
2024-01-15 21:30:00,42278.99,42779.78,42249.0,42696.58,2401.70042
2024-01-15 23:30:00,42696.57,43400.43,42696.57,42992.67,9929.60609
2024-01-16 01:30:00,42992.67,43114.45,42710.0,42716.0,2166.58809
2024-01-16 03:30:00,42716.0,42818.31,42342.18,42511.1,3151.9252
2024-01-16 05:30:00,42511.1,42726.97,42466.88,42584.34,1882.76165
2024-01-16 07:30:00,42584.34,42939.5,42553.96,42924.56,2142.51774
2024-01-16 09:30:00,42924.57,42946.05,42755.33,42773.82,1731.51407
2024-01-16 11:30:00,42773.82,42791.14,42606.92,42791.13,1916.73542
2024-01-16 13:30:00,42791.14,43153.66,42720.06,42940.01,3184.338
2024-01-16 15:30:00,42940.01,42971.1,42753.55,42900.54,1664.90772
2024-01-16 17:30:00,42900.55,43174.48,42700.0,42805.83,2887.68875
2024-01-16 19:30:00,42805.83,43314.73,42050.0,43252.67,15080.29714
2024-01-16 21:30:00,43252.45,43434.0,43011.1,43051.74,5031.28758
2024-01-16 23:30:00,43051.74,43182.56,42834.29,43166.11,2692.66929
2024-01-17 01:30:00,43166.1,43578.01,43060.69,43434.71,4635.02492
2024-01-17 03:30:00,43434.71,43496.05,43112.0,43137.95,2196.00361
2024-01-17 05:30:00,43137.94,43198.0,42960.64,42970.0,1807.08834
2024-01-17 07:30:00,42970.01,43061.1,42844.98,42849.0,1904.8642
2024-01-17 09:30:00,42849.0,42925.49,42765.41,42783.39,1452.64836
2024-01-17 11:30:00,42783.39,42876.34,42619.6,42655.94,2159.58774
2024-01-17 13:30:00,42655.95,42830.0,42564.0,42678.57,2126.45524
2024-01-17 15:30:00,42678.56,42850.55,42622.36,42680.16,2286.292
2024-01-17 17:30:00,42680.16,42788.0,42411.0,42609.84,3751.30605
2024-01-17 19:30:00,42609.83,42926.02,42365.58,42482.79,5791.59577
2024-01-17 21:30:00,42482.8,42564.13,42200.69,42371.1,3720.2792
2024-01-17 23:30:00,42371.1,42745.99,42278.98,42611.11,2513.21343
2024-01-18 01:30:00,42611.1,42876.48,42559.29,42676.13,4115.9619
2024-01-18 03:30:00,42676.14,42792.48,42450.0,42776.1,1636.92165
2024-01-18 05:30:00,42776.09,42784.4,42502.19,42584.62,1691.3492
2024-01-18 07:30:00,42584.61,42721.0,42550.0,42592.05,1085.90317
2024-01-18 09:30:00,42592.04,42784.99,42589.0,42772.87,1347.59459
2024-01-18 11:30:00,42772.86,42922.0,42759.13,42915.33,2045.51879
2024-01-18 13:30:00,42915.32,42930.0,42709.61,42743.84,1829.35661
2024-01-18 15:30:00,42743.85,42779.27,42387.68,42544.59,3037.77964
2024-01-18 17:30:00,42544.6,42657.16,42353.8,42508.0,2605.22608
2024-01-18 19:30:00,42508.01,42810.0,42428.37,42619.32,2681.30556
2024-01-18 21:30:00,42619.31,42619.32,41500.0,41816.71,8882.56684
2024-01-18 23:30:00,41816.71,41916.07,40831.99,41022.32,8526.08846
2024-01-19 01:30:00,41022.33,41315.8,40683.28,41124.0,7376.31331
2024-01-19 03:30:00,41123.99,41366.99,41076.01,41327.5,2798.51416
2024-01-19 05:30:00,41327.51,41370.99,41100.0,41270.0,2409.18399
2024-01-19 07:30:00,41270.01,41303.89,40752.26,41055.87,3338.33708
2024-01-19 09:30:00,41055.88,41238.56,41038.81,41210.5,1607.3928
2024-01-19 11:30:00,41210.51,41576.0,41194.01,41284.25,3644.91145
2024-01-19 13:30:00,41284.26,41464.34,41143.33,41398.37,2542.30492
2024-01-19 15:30:00,41398.37,41509.69,41334.0,41475.37,1890.46618
2024-01-19 17:30:00,41475.37,41488.2,41260.21,41393.08,2303.40361
2024-01-19 19:30:00,41393.08,41455.0,40718.0,40894.71,6957.48427
2024-01-19 21:30:00,40894.71,41250.0,40280.0,41239.57,9421.98929
2024-01-19 23:30:00,41239.57,41979.0,41006.61,41814.27,6678.6116
2024-01-20 01:30:00,41814.27,42196.86,41517.6,41633.83,5841.90857
2024-01-20 03:30:00,41633.83,41735.61,41532.89,41659.03,1706.75183
2024-01-20 05:30:00,41659.03,41700.0,41456.3,41655.42,1829.47207
2024-01-20 07:30:00,41655.42,41662.74,41524.0,41634.65,1156.74023
2024-01-20 09:30:00,41634.64,41659.03,41564.81,41627.63,890.41176
2024-01-20 11:30:00,41627.62,41774.0,41615.92,41650.95,1221.19726
2024-01-20 13:30:00,41650.95,41668.66,41459.02,41521.1,1790.59343
2024-01-20 15:30:00,41521.1,41619.0,41475.69,41580.83,1315.75919
2024-01-20 17:30:00,41580.82,41700.0,41540.0,41633.12,1299.19767
2024-01-20 19:30:00,41633.11,41688.53,41478.0,41570.11,1609.44453
2024-01-20 21:30:00,41570.1,41645.81,41537.84,41591.11,1120.86709
2024-01-20 23:30:00,41591.1,41684.94,41526.36,41632.96,1022.34674
2024-01-21 01:30:00,41632.97,41872.56,41617.58,41733.85,1556.38879
2024-01-21 03:30:00,41733.85,41819.99,41610.54,41696.04,1111.57617
2024-01-21 05:30:00,41696.05,41727.0,41629.87,41666.82,817.01192
2024-01-21 07:30:00,41666.83,41730.0,41652.29,41680.82,783.88171
2024-01-21 09:30:00,41680.83,41691.11,41628.46,41628.47,563.87463
2024-01-21 11:30:00,41628.46,41669.94,41564.29,41648.51,634.76223
2024-01-21 13:30:00,41648.5,41747.53,41648.5,41747.53,854.2188
2024-01-21 15:30:00,41747.52,41826.97,41686.0,41719.89,1118.70889
2024-01-21 17:30:00,41719.9,41862.02,41700.91,41859.53,1201.20191
2024-01-21 19:30:00,41859.52,41881.39,41605.0,41656.28,1608.94971
2024-01-21 21:30:00,41656.27,41695.07,41525.0,41678.0,1272.86412
2024-01-21 23:30:00,41677.99,41729.77,41627.0,41719.4,828.17984
2024-01-22 01:30:00,41719.39,41811.1,41618.68,41785.91,1106.06519
2024-01-22 03:30:00,41785.9,41785.91,41500.98,41580.33,940.44406
2024-01-22 05:30:00,41580.32,41689.65,41263.6,41363.37,2938.6475
2024-01-22 07:30:00,41363.38,41426.03,41058.22,41197.04,2256.02976
2024-01-22 09:30:00,41197.04,41221.99,40684.0,41138.46,4067.99292
2024-01-22 11:30:00,41138.47,41321.17,40978.63,41043.7,2652.50777
2024-01-22 13:30:00,41043.7,41047.51,40610.0,40744.85,3711.9826
2024-01-22 15:30:00,40744.86,40941.09,40364.63,40815.99,5068.3016
2024-01-22 17:30:00,40815.92,41244.06,40685.96,40943.17,3451.60879
2024-01-22 19:30:00,40943.17,40978.69,40350.0,40771.99,5881.66888
2024-01-22 21:30:00,40772.0,40874.99,40400.0,40708.0,4032.29117
2024-01-22 23:30:00,40707.99,40800.01,39431.58,39820.31,11384.46929
2024-01-23 01:30:00,39820.31,40343.18,39751.14,39849.95,5938.55812
2024-01-23 03:30:00,39849.95,40088.88,39480.0,39568.02,4042.14071
2024-01-23 05:30:00,39568.02,39912.18,39511.1,39830.71,2474.55199
2024-01-23 07:30:00,39830.7,40118.87,39810.0,40000.44,1972.26297
2024-01-23 09:30:00,40000.43,40176.74,40000.43,40069.34,1347.99603
2024-01-23 11:30:00,40069.35,40129.12,39665.02,39780.0,2504.37035
2024-01-23 13:30:00,39780.01,39860.0,38907.67,38961.39,9591.46348
2024-01-23 15:30:00,38961.39,39150.0,38657.0,38845.56,6736.314
2024-01-23 17:30:00,38845.56,39088.01,38758.82,38864.16,4332.81534
2024-01-23 19:30:00,38864.15,39460.0,38555.0,39204.0,9890.12599
2024-01-23 21:30:00,39204.0,39634.29,38925.2,39398.89,7459.28737
2024-01-23 23:30:00,39398.88,39654.34,38981.1,39148.07,4240.50914
2024-01-24 01:30:00,39148.07,39365.96,39032.02,39223.75,3365.70697
2024-01-24 03:30:00,39223.76,39907.23,39201.1,39897.6,4041.22988
2024-01-24 05:30:00,39897.59,40250.0,39757.91,39769.97,5382.38966
2024-01-24 07:30:00,39769.98,39895.36,39570.43,39614.0,2125.8545
2024-01-24 09:30:00,39614.0,39847.46,39557.01,39798.85,2783.63372
2024-01-24 11:30:00,39798.85,40191.97,39661.91,39981.09,3725.29608
2024-01-24 13:30:00,39981.09,40137.44,39859.51,40024.81,2560.93379
2024-01-24 15:30:00,40024.82,40555.0,39985.49,40209.34,3872.18958
2024-01-24 17:30:00,40209.34,40298.86,39885.0,39984.87,3189.20408
2024-01-24 19:30:00,39984.87,40222.43,39766.0,40050.71,4931.51637
2024-01-24 21:30:00,40050.72,40207.0,39923.42,40141.98,2829.92976
2024-01-24 23:30:00,40141.98,40150.18,39615.76,39803.05,2885.23939
2024-01-25 01:30:00,39803.04,40000.0,39484.19,39792.74,3166.10365
2024-01-25 03:30:00,39792.75,40175.11,39754.11,40084.88,1841.53803
2024-01-25 05:30:00,40084.89,40178.84,39925.79,39978.83,2219.4097
2024-01-25 07:30:00,39978.84,40099.87,39914.0,40012.01,1265.2494
2024-01-25 09:30:00,40012.01,40032.5,39792.01,39876.47,1849.80083
2024-01-25 11:30:00,39876.47,40135.37,39876.46,40130.0,1798.36958
2024-01-25 13:30:00,40130.0,40177.68,40023.79,40031.54,1547.82605
2024-01-25 15:30:00,40031.53,40300.24,39957.44,40178.07,3076.01056
2024-01-25 17:30:00,40178.07,40283.82,39731.64,39913.84,3986.16676
2024-01-25 19:30:00,39913.84,40090.19,39623.4,39804.24,4166.81454
2024-01-25 21:30:00,39804.23,39852.2,39550.0,39803.16,3537.16691
2024-01-25 23:30:00,39803.16,40044.91,39725.0,39989.25,3865.0007
2024-01-26 01:30:00,39989.25,39995.99,39637.99,39929.6,2497.26712
2024-01-26 03:30:00,39929.6,39984.32,39888.23,39961.09,1213.03638
2024-01-26 05:30:00,39961.09,39970.71,39822.52,39937.78,1045.77595
2024-01-26 07:30:00,39937.77,40245.0,39937.77,40067.52,2134.80124
2024-01-26 09:30:00,40067.52,40220.0,40067.52,40102.4,1124.16862
2024-01-26 11:30:00,40102.4,40156.56,39896.84,39969.99,2270.82656
2024-01-26 13:30:00,39970.0,40411.39,39962.14,40079.82,3135.87013
2024-01-26 15:30:00,40079.83,41348.13,40068.0,41289.52,8387.45773
2024-01-26 17:30:00,41289.52,41500.0,40914.5,41021.65,6320.05121
2024-01-26 19:30:00,41021.65,41588.0,41021.65,41422.99,5832.08966
2024-01-26 21:30:00,41422.98,42010.02,41405.31,41915.16,6941.37566
2024-01-26 23:30:00,41915.17,42193.8,41851.5,42064.49,4418.73728
2024-01-27 01:30:00,42064.48,42246.82,41838.83,41998.78,3424.42252
2024-01-27 03:30:00,41998.77,42011.75,41800.02,41823.51,2349.3907
2024-01-27 05:30:00,41823.51,41933.17,41708.0,41818.86,1560.66108
2024-01-27 07:30:00,41818.86,41896.09,41765.64,41815.01,1215.70585
2024-01-27 09:30:00,41815.01,41890.0,41738.59,41762.48,926.57393
2024-01-27 11:30:00,41762.49,41812.0,41602.01,41710.14,1458.49268
2024-01-27 13:30:00,41710.15,41742.7,41394.34,41669.78,2439.32003
2024-01-27 15:30:00,41669.79,41800.0,41651.1,41761.23,1308.01896
2024-01-27 17:30:00,41761.22,41807.03,41714.0,41742.44,1031.92941
2024-01-27 19:30:00,41742.44,41894.87,41731.01,41814.0,1074.69314
2024-01-27 21:30:00,41813.99,41895.74,41774.07,41779.28,1057.41758
2024-01-27 23:30:00,41779.28,41986.06,41745.26,41910.47,1198.78755
2024-01-28 01:30:00,41910.48,42176.47,41910.47,42150.59,1411.02628
2024-01-28 03:30:00,42150.59,42200.0,42079.25,42120.63,1541.79018
2024-01-28 05:30:00,42120.63,42244.0,41925.0,42100.0,2630.10674
2024-01-28 07:30:00,42100.0,42244.0,42100.0,42231.83,1301.80095
2024-01-28 09:30:00,42231.84,42842.68,42228.64,42562.44,5033.23153
2024-01-28 11:30:00,42562.45,42577.81,42293.66,42388.82,2820.66545
2024-01-28 13:30:00,42388.82,42698.0,42323.14,42575.03,2721.96452
2024-01-28 15:30:00,42575.02,42645.83,42357.88,42471.98,1726.11993
2024-01-28 17:30:00,42471.98,42493.33,42240.22,42397.18,2098.08547
2024-01-28 19:30:00,42397.19,42544.0,42155.55,42258.01,1880.48629
2024-01-28 21:30:00,42258.0,42354.7,42100.0,42168.17,1511.76607
2024-01-28 23:30:00,42168.16,42170.4,41721.08,41785.92,2307.78857
2024-01-29 01:30:00,41785.91,42028.0,41681.72,41979.59,1766.87703
2024-01-29 03:30:00,41979.59,42073.81,41620.81,42031.06,1496.10583
2024-01-29 05:30:00,42031.05,42318.31,41874.94,42160.21,1628.9648
2024-01-29 07:30:00,42160.21,42504.0,42127.96,42331.2,1808.72119
2024-01-29 09:30:00,42331.19,42345.36,42131.1,42144.23,1216.77528
2024-01-29 11:30:00,42144.23,42251.75,41988.88,42053.46,1519.07696
2024-01-29 13:30:00,42053.45,42329.93,41961.1,42295.67,1657.82306
2024-01-29 15:30:00,42295.9,42381.1,42191.1,42246.95,1547.10282
2024-01-29 17:30:00,42246.95,42371.1,41930.88,42006.7,2669.3767
2024-01-29 19:30:00,42006.71,42647.27,41804.88,42641.75,4093.70754
2024-01-29 21:30:00,42641.75,43313.8,42518.0,42996.57,8353.44054
2024-01-29 23:30:00,42996.56,43152.47,42883.72,42995.99,2961.38826
2024-01-30 01:30:00,42995.99,43263.15,42982.66,43176.29,2429.07515
2024-01-30 03:30:00,43176.29,43333.0,43078.11,43302.7,1657.28977
2024-01-30 05:30:00,43302.71,43559.0,43133.9,43439.51,3431.82323
2024-01-30 07:30:00,43439.51,43787.35,43439.51,43519.71,3330.39359
2024-01-30 09:30:00,43519.71,43570.09,43342.0,43365.04,1468.22552
2024-01-30 11:30:00,43365.03,43446.11,43259.26,43358.25,1884.43559
2024-01-30 13:30:00,43358.24,43467.03,43215.76,43324.4,2129.16599
2024-01-30 15:30:00,43324.41,43564.85,43295.55,43537.74,1994.98731
2024-01-30 17:30:00,43537.75,43882.36,43153.06,43287.61,5403.56984
2024-01-30 19:30:00,43287.61,43622.0,43114.13,43375.5,4416.68562
2024-01-30 21:30:00,43375.5,43599.0,43224.0,43398.31,3345.52427
2024-01-30 23:30:00,43398.31,43574.8,43282.94,43547.98,2488.6327
